teknik,kesehatan,ekonomi,hukum,title
1,0,0,0,imagebased visual servoing using set multiple pininhole assembly
1,0,0,0,research estimate gas hydrate saturation based lstm recurrent neural network
1,0,0,0,towards ferry electrification maritime sector
1,0,0,0,natureinspired algorithm implemented stable radial basis function neural controller electric drive induction motor
1,0,0,0,adaptive taskspace manipulator control parametric uncertainties kinematics dynamics
1,0,0,0,research particle motion twostage slurry transport pump deepocean mining cfddem method
1,0,0,0,new secondorder sliding mode control design load frequency control power system
1,0,0,0,challenges placement requirements heterogeneous integration
1,0,0,0,micromorphology analysis sn30ag05cu solder compression wide ranges temperature strain rate
1,0,0,0,fanout wafer level packaging development line
1,0,0,0,yield improvement silicon trench isolation onestep tsv
1,0,0,0,a new robust adaptive sliding mode controller quadrotor uav flight
1,0,0,0,nonlinear ctmv control solar photovoltaic water pumping system
1,0,0,0,effects symmetrical voltage sags two induction motors system coupled elastic web
1,0,0,0,investigation gassolid twophase flow interaction plane shock wave quartz sand particles
1,0,0,0,a microwave threedimensional imaging method based optimal wave spectrum reconstruction
1,0,0,0,path following control underactuated airships magnitude rate saturation
1,0,0,0,e2jsl energy efficient joint time synchronization localization algorithm using ray tracing model
1,0,0,0,exact soliton solutions nonlinear perturbed schrödinger equations nonlinear optical media
1,0,0,0,development post processing wave propagation problem response filtering method
1,0,0,0,simultaneous load disturbance estimation speed control permanent magnet synchronous motors full speed range
1,0,0,0,application machine learning air hockey interactive control system
1,0,0,0,performance analysis head eye motionbased control interface assistive robots
1,0,0,0,hardwareintheloop equipment development automatic perturbator clinical evaluation human balance control
1,0,0,0,autodyne sensor signals amplitudefrequency modulation radiation
1,0,0,0,influence cutting parameters plasma cutting mode cutting quality process noise
1,0,0,0,distributed estimation based weighted data aggregation delayed sensor networks
1,0,0,0,validation stress evaluation formulas floating roof outdoor oil storage tank notified fire defense law
1,0,0,0,modelling moving propeller system stratified fluid using openfoam
1,0,0,0,study power energy information changing law distribution network singlephase grounding fault
1,0,0,0,study modeling ship heading control system based rbfnndcbc
1,0,0,0,proceedings  2020 7th international conference information science control engineering icisce 2020
1,0,0,0,a parallel nonlinear control system improved generalized predictive control single neuron pid based umodel
1,0,0,0,eventtriggered neuroadaptive attitude control spacecraft fixedtime prescribed performance
1,0,0,0,eddy current loss calculation permanent magnet eddycurrent coupler
1,0,0,0,speed tracking control mowing robot based sliding mode control
1,0,0,0,development driver assistant system heavy duty vehicles economic calibration
1,0,0,0,an improved wenoz scheme symmetrypreserving mapping
1,0,0,0,influence cascaded multitask design based shannon form fitts law onedimensional movement guidance visual flow
1,0,0,0,eye movement evaluation zoo landscape design context innovative digital technology
1,0,0,0,multiscale simulation formation platinumparticles alumina nanoparticles spray flame experiment
1,0,0,0,large mobility modulation ultrathin amorphous titanium oxide transistors
1,0,0,0,a realtime traffic surveillance security system using transfer learning edge computing
1,0,0,0,machine understandable contracts deep learning
1,0,0,0,multimodal deep learning based fusion approach detect illicit retail networks social media
1,0,0,0,crossroad accident responsibility prediction based multiagent system
1,0,0,0,forced convective heat transfer nonnewtonian cmcbased cuo nanofluid tube
1,0,0,0,seepage stability analysis fractured rock slopes based dual medium model 
1,0,0,0,construction parameter normal time function model related position 
1,0,0,0,field strength prediction electromagnetic wave propagation along semicircular arched mine roadway based mirror principle 
1,0,0,0,theoretical model numerical method law gas flow coal gas outburst 
1,0,0,0,basic characteristics coal accumulation law occurrence tectonic pattern inner mongolia  
1,0,0,0,fracture breaking pressure hot dry rock considering thermal stress 
1,0,0,0,development characteristics siderite constraint sequence frame case study late permian coal measures panguan area 
1,0,0,0,principle aircavitation technology calculation method single well coal digging quantity 
1,0,0,0,prevention control technology presplitting roof dual active advanced blasting soft rock large deformation roadway 
1,0,0,0,malicious url detection using majority vote method machine learning deep learning models
1,0,0,0,absence superconductivity bulk nd1xsrxnio2
1,0,0,0,vibration analysis deep groove ball bearings local defect using new displacement excitation function
1,0,0,0,dependence enstrophy transport mixed mass dimensionality initial conditions richtmyermeshkov instability induced flows
1,0,0,0,experimental investigation plasticity modeling ss316 l microtubes varying deformation paths
1,0,0,0,study transfer law spacecraft shock response
1,0,0,0,protection interrupted concrete structure prevent degradation case study
1,0,0,0,introduction japanese elevator laws standards
1,0,0,0,modeling control threedegreeoffreedom medical assistant robot
1,0,0,0,error orientation analysis experimental study 3d printing
1,0,0,0,design oil gas recovery control system based plc
1,0,0,0,research innovative ways mental health education vocational students internet background
1,0,0,0,research tox riveting properties dissimilar metals
1,0,0,0,optimal control gear shift synchronization process tracked vehicle automated mechanical transmission
1,0,0,0,a comparative study static law dynamic law context big data
1,0,0,0,resgrua model tool wear prediction based encoderdecoder
1,0,0,0,analysis experimental research international mechanical seal standards
1,0,0,0,adaptive sliding mode control unmanned mini vehicle
1,0,0,0,analytical compliance model flexure hinge considering creep
1,0,0,0,theoretical analysis numerical simulation gfrp specimens defects detection using infrared thermal wave testing technology based linear frequency modulation excitation
1,0,0,0,thermodynamics spherically symmetric black holes scaledependent gravity
1,0,0,0,influence conducting filament dimension performance reram device set state
1,0,0,0,nondestructive assessment growing rat tibial mechanical properties threepoint bending microcomputed tomography based finite element study
1,0,0,0,modelling acoustic electric signals emitted structural tests terms logperiodic powerlaw models
1,0,0,0,effects grain morphology nonlinear conversion efficiency random quasiphase matching polycrystalline materials
1,0,0,0,study microstructure evolution tube hydroforming
1,0,0,0,structure design ankle rehabilitation robot
1,0,0,0,research dynamic principle visual perception product design
1,0,0,0,research computer aided design furniture products based dunhuang culture
1,0,0,0,dynamic characteristics analysis conjugate cam beatingup mechanism rapier loom
1,0,0,0,failure analysis preexcavation double equipment withdrawal channel control techniques
1,0,0,0,axial compression performance basaltfiberreinforced recycledconcretefilled square steel tubular stub column
1,0,0,0,thermomechanical behavior porous fg plate resting winklerpasternak foundation
